system:index,date,salinity_psu,sea_surface_elevation_m,sst_c,surface_pressure_c1,surface_pressure_c2,temperature_2m_c1,temperature_2m_c2,total_evaporation_c1,total_evaporation_c2,total_precipitation_c1,total_precipitation_c2,wind_u_c1,wind_u_c2,wind_v_c1,wind_v_c2,.geo
327,2022-04,36.64566330218382,-0.347747080988746,26.367944335937523,101208.58852284115,101208.58852284115,300.87167500964756,300.87167500964756,-0.010754035751677469,-0.010754035751677469,0.0073921713146349625,0.0073921713146349625,-3.5530835705579533,-3.5530835705579533,-0.6750699768821835,-0.6750699768821835,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,2022-05,36.60380254252672,-0.3162936547038689,26.47682342529299,101133.61912802875,101133.61912802875,301.61280160377004,301.61280160377004,-0.022841037609609514,-0.022841037609609514,0.05367032155463277,0.05367032155463277,-3.4006866515514607,-3.4006866515514607,-0.21772973796075656,-0.21772973796075656,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,2022-06,36.44096102458468,-0.29640819600750273,26.702500915527366,101223.673792118,101223.673792118,300.6521622057867,300.6521622057867,-0.08741222564249114,-0.08741222564249114,0.07902632759014323,0.07902632759014323,-2.8185619490943745,-2.8185619490943745,-0.9609079766402273,-0.9609079766402273,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,2022-07,36.45174529840006,-0.3284300075847942,27.137734985351585,101425.70565456711,101425.70565456711,301.51686722624146,301.51686722624146,-0.046226599904229275,-0.046226599904229275,0.03898964274130348,0.03898964274130348,-2.942935666090099,-2.942935666090099,-0.7090602522507646,-0.7090602522507646,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,2022-08,36.383289453894825,-0.29204571783269384,26.944924926757835,101326.96582250936,101326.96582250936,300.72538046883477,300.72538046883477,-0.07416188911452504,-0.07416188911452504,0.09247973653753232,0.09247973653753232,-2.5206914325426286,-2.5206914325426286,-0.5241509618895939,-0.5241509618895939,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,2022-09,36.33317366358521,-0.22278728731243302,27.98970947265627,101166.01565610374,101166.01565610374,300.3925753657089,300.3925753657089,-0.09238111064285459,-0.09238111064285459,0.09523221044688117,0.09523221044688117,-1.9434465203297924,-1.9434465203297924,-1.1049904223146398,-1.1049904223146398,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,2022-10,36.40781911400529,-0.14217045690281094,27.85345611572268,101329.7342230862,101329.7342230862,299.55254837994033,299.55254837994033,-0.06210942187829726,-0.06210942187829726,0.04734333814096957,0.04734333814096957,-2.3000740761741123,-2.3000740761741123,-1.3225713341390537,-1.3225713341390537,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,2022-11,36.470627053188636,-0.1215650120578778,27.612794494628933,101382.93359918079,101382.93359918079,299.43315681631327,299.43315681631327,-0.04187130253970643,-0.04187130253970643,0.03605697539048497,0.03605697539048497,-2.4592649368338235,-2.4592649368338235,-0.8064966000921255,-0.8064966000921255,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,2022-12,36.39637433065813,-0.19442321368374654,26.413934326171898,101633.2095513245,101633.2095513245,297.9895476743004,297.9895476743004,-0.04301107549326715,-0.04301107549326715,0.053829053275756975,0.053829053275756975,-2.926866151655258,-2.926866151655258,-1.0850175420255865,-1.0850175420255865,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,2023-01,36.36272233332901,-0.24056339785810607,24.927110290527366,101635.07003683988,101635.07003683988,297.594133385614,297.594133385614,-0.029381427646874746,-0.029381427646874746,0.013054367859479967,0.013054367859479967,-2.9122191328165554,-2.9122191328165554,-0.4331352527503498,-0.4331352527503498,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,2023-02,36.506211199471764,-0.26752771338137343,24.823358154296898,101646.09883642053,101646.09883642053,298.27837541286965,298.27837541286965,-0.02439565935466398,-0.02439565935466398,0.018844504142601057,0.018844504142601057,-3.118513961636037,-3.118513961636037,-0.6034592240201522,-0.6034592240201522,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,2023-03,36.63152343668966,-0.2916090038637071,25.923814392089866,101316.93928617593,101316.93928617593,299.87050132245986,299.87050132245986,-0.029072439666757415,-0.029072439666757415,0.031037225356417335,0.031037225356417335,-3.28256201119018,-3.28256201119018,0.008659627909891979,0.008659627909891979,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,2023-04,36.621793460276,-0.25693080620310826,26.78975067138674,101144.8480198765,101144.8480198765,301.2025277616438,301.2025277616438,-0.009840029777972764,-0.009840029777972764,0.003934426082083977,0.003934426082083977,-2.4911109697463707,-2.4911109697463707,-0.29167343698496445,-0.29167343698496445,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,2023-05,36.65780391362411,-0.3058956831500882,27.927751159667995,101145.42769415332,101145.42769415332,301.9503053884569,301.9503053884569,-0.011503747873029243,-0.011503747873029243,0.011007642216910963,0.011007642216910963,-2.425889172521673,-2.425889172521673,-1.036384689760346,-1.036384689760346,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,2023-06,36.59415080553323,-0.32555666365219726,28.88733825683596,101040.79799086705,101040.79799086705,303.1026805279154,303.1026805279154,-0.01917414718240961,-0.01917414718240961,0.021314457169346948,0.021314457169346948,-2.2884982231190425,-2.2884982231190425,-0.5614806800918567,-0.5614806800918567,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,2023-07,36.485506860349034,-0.34698497627320823,27.934892272949245,101399.33186885034,101399.33186885034,302.6798247068915,302.6798247068915,-0.03458033685578021,-0.03458033685578021,0.033534961696706236,0.033534961696706236,-3.1653734307890233,-3.1653734307890233,-1.0496103913163664,-1.0496103913163664,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,2023-08,36.43946445843273,-0.3166610861165855,28.64069519042971,101209.44557239451,101209.44557239451,302.08380489117957,302.08380489117957,-0.057697762348093706,-0.057697762348093706,0.06661415310707751,0.06661415310707751,-1.7524706308105065,-1.7524706308105065,-1.109605532068752,-1.109605532068752,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,2023-09,36.491234197481255,-0.22912527800107185,30.26328430175783,101202.79462535349,101202.79462535349,302.01092409548454,302.01092409548454,-0.052326583304823295,-0.052326583304823295,0.060443871094224076,0.060443871094224076,-1.71741936805687,-1.71741936805687,-0.6834437742899896,-0.6834437742899896,"{""type"":""MultiPoint"",""coordinates"":[]}"
345,2023-10,36.52307027927602,-0.11938714053262114,29.336328125000023,101132.9429656183,101132.9429656183,300.86688148060693,300.86688148060693,-0.06980061909533555,-0.06980061909533555,0.061051330091542906,0.061051330091542906,-2.5065176498613297,-2.5065176498613297,-1.507593228552524,-1.507593228552524,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,2023-11,36.5554806739014,-0.14266441586280815,27.039849853515648,101393.81259816073,101393.81259816073,298.877977975624,298.877977975624,-0.06881814715644399,-0.06881814715644399,0.09488375431769351,0.09488375431769351,-2.387170325105269,-2.387170325105269,-2.159718086578987,-2.159718086578987,"{""type"":""MultiPoint"",""coordinates"":[]}"
347,2023-12,36.414319595348,-0.22060265078829996,25.47684631347659,101614.26166468949,101614.26166468949,297.0593805672256,297.0593805672256,-0.055122310662128374,-0.055122310662128374,0.041028097367206376,0.041028097367206376,-1.961946442073617,-1.961946442073617,-1.715822030263388,-1.715822030263388,"{""type"":""MultiPoint"",""coordinates"":[]}"
348,2024-01,36.42847137226428,-0.2882526919536355,24.542047119140648,101548.74866335407,101548.74866335407,297.3119687707629,297.3119687707629,-0.04324927114969818,-0.04324927114969818,0.04665792347530241,0.04665792347530241,-2.447931215456407,-2.447931215456407,-0.9793520130670608,-0.9793520130670608,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,2024-02,36.58589482100288,-0.2870980672746425,24.130593872070335,101497.9151755577,101497.9151755577,296.6021539300661,296.6021539300661,-0.030152098791081317,-0.030152098791081317,0.0139666061557938,0.0139666061557938,-1.541278992349321,-1.541278992349321,-1.0835695285981046,-1.0835695285981046,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,2024-03,36.662365473628256,-0.2819856488564465,25.887544250488304,101163.18588065889,101163.18588065889,300.51529179852434,300.51529179852434,-0.015539446839089753,-0.015539446839089753,0.008792893359454884,0.008792893359454884,-2.5005332999602374,-2.5005332999602374,-0.37721482116155675,-0.37721482116155675,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,2024-04,36.66603260986067,-0.3032106879689175,26.270799255371116,101241.303944992,101241.303944992,301.2503559457653,301.2503559457653,-0.005529316586047651,-0.005529316586047651,0.0032756091303144464,0.0032756091303144464,-3.3891423842122292,-3.3891423842122292,-0.6485918560913017,-0.6485918560913017,"{""type"":""MultiPoint"",""coordinates"":[]}"
352,2024-05,36.68091215738772,-0.30168370112021575,27.97731170654299,100855.6848581283,100855.6848581283,304.4507865432944,304.4507865432944,-0.002658790713566505,-0.002658790713566505,4.519932584630904E-4,4.519932584630904E-4,-3.183855383722147,-3.183855383722147,0.528822963809556,0.528822963809556,"{""type"":""MultiPoint"",""coordinates"":[]}"
353,2024-06,36.28722139435959,-0.2754209840568061,28.077066040039085,100913.47266616592,100913.47266616592,301.6904008962177,301.6904008962177,-0.08658399450382416,-0.08658399450382416,0.17993751759540727,0.17993751759540727,-3.275999099704121,-3.275999099704121,0.13140566218301014,0.13140566218301014,"{""type"":""MultiPoint"",""coordinates"":[]}"
354,2024-07,36.08655178728866,-0.3097755776112437,27.93396911621096,101377.62892165684,101377.62892165684,301.4720175748299,301.4720175748299,-0.1211435085621128,-0.1211435085621128,0.09715751622755173,0.09715751622755173,-2.8531095580400327,-2.8531095580400327,-0.4840566742187075,-0.4840566742187075,"{""type"":""MultiPoint"",""coordinates"":[]}"
355,2024-08,36.36340033450887,-0.2929371223809772,28.931970214843773,101375.7436102228,101375.7436102228,301.56255628184283,301.56255628184283,-0.08308616209533766,-0.08308616209533766,0.06640794908203586,0.06640794908203586,-1.8059002287049866,-1.8059002287049866,-0.6791104943546402,-0.6791104943546402,"{""type"":""MultiPoint"",""coordinates"":[]}"
356,2024-09,36.34519004555198,-0.20424275410861026,29.887734985351585,100944.6161891559,100944.6161891559,301.6248846987335,301.6248846987335,-0.08813173154433947,-0.08813173154433947,0.09054493390752227,0.09054493390752227,-1.6380710120038027,-1.6380710120038027,0.0015031958334572211,0.0015031958334572211,"{""type"":""MultiPoint"",""coordinates"":[]}"
357,2024-10,,,28.921037292480488,101274.15741106379,101274.15741106379,299.7954245561622,299.7954245561622,-0.12017082613500836,-0.12017082613500836,0.1519464562506226,0.1519464562506226,-1.94960348869165,-1.94960348869165,-1.5166119491121586,-1.5166119491121586,"{""type"":""MultiPoint"",""coordinates"":[]}"
358,2024-11,,,27.629479980468776,101240.3852648431,101240.3852648431,299.05106452139216,299.05106452139216,-0.06575820841749404,-0.06575820841749404,0.036388058278150996,0.036388058278150996,-1.5914692962241026,-1.5914692962241026,-1.2323671119035151,-1.2323671119035151,"{""type"":""MultiPoint"",""coordinates"":[]}"
359,2024-12,,,25.29841766357424,101769.94967802586,101769.94967802586,297.034095469909,297.034095469909,-0.02937946861722008,-0.02937946861722008,0.011386709309219164,0.011386709309219164,-2.8822577082930696,-2.8822577082930696,-1.6633698606019536,-1.6633698606019536,"{""type"":""MultiPoint"",""coordinates"":[]}"
